compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
AVIOTRADE CORP.,,"10850 N.W. 21st St., Ste. 213-240",Miami,FL,33172,3057175000,10,Distributor of air filters,William Handal,M,,Pres.,Oscar Garcia,M,Q,Sales Rep.,3057175001,,www.aviotrade.com,,,,,,2008,I,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0380,No,5075,,3650146,2020FLZZ,ZZWD,2010,5,S,AACC,,,
MERIT FASTENERS CORP.,,5416 56th Commerce Park Blvd.,Tampa,FL,33610,8136263748,10,"Distributor of industrial fasteners, including nuts, bolts & screws",Billy Ormsby,M,Q,Opers. Mgr.,Linda Anderson,F,,Hum. Res. Mgr.,8136268343,,www.meritfasteners.com,dbest@meritfasteners.com,,,,,1994,R,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merit Fasteners Corp.,Longwood,FL,4073314815,FA0400,No,5072,,3650150,2020FLZZ,ZZWD,2010,5, ,AABB,,2510 N. Ronald Reagan Blvd.,32750
"ALTIMA LIGHTING, INC.",,8361 Currency Dr.,West Palm Beach,FL,33404,5618820332,10,"Distributor of electrical supplies, LED light fixtures, light poles, light bulbs & ballasts & electrical contracting",Cynthia Cailloutte,F,,Pres.,Paul Caillouette,M,Q,V-P.,5618829366,,,altimalighting@bellsouth.net,,,,,1996,R,I,$2Mil-$2.5Mil,"20,000",N,Micheal Ricker,M,,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0780,No,5063,,3650151,2020FLZZ,ZZWD,2010,5,S,AAN1,,,
"OFFICE INTERIORS INTERNATIONAL, INC.",,"2630 S.W. 28th St., Ste. 62",Miami,FL,33133,3058569200,4,Wholesaler of office furniture,Jill Daley,F,Q,Owner & Pres.,,,,,3058569201,,www.officeinteriorsintl.com,staff@oiimiami.com,,,,,1991,L,S,$3.2Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0040,No,5021,,3650152,2020FLZZ,ZZWD,2010,9,,,,,
BERNIE'S ROCK & GARDEN,,14650 S.W. 177th Ave.,Miami,FL,33196,7862424443,3,Wholesaler of landscaping stone,Bernie Orpega,M,Q,Owner,Emily Orpega,F,,GM,7862423600,,www.berniesrockandgarden.com,info@berniesrockandgarden.com,,,,,2005,I,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1882,No,5032,,3650195,2020FLZZ,ZZWD,2010,8, ,AABB,,,
"GLOBAL ACCESS UNLIMITED, INC.",,4205 116th Ter. N.,Clearwater,FL,33762,7275382528,1,"Distributor of commercial through military board level electronic components, including microprocessors, memory, linear & logic controllers, FPGAs, diodes, transistors, connectors, capacitors, resistors & relays",Dana L. Bauer,F,Q,Owner,,,,,7275382335,,www.gauinc.com,dbauer@gauinc.com,,,,,1995,I,S,"$500,000-$1Mil","5,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0985,No,5065,,3650196,2020FLZZ,ZZWD,2010,9,V,AABB,,,
"CATVSERVICES, INC.",,12099 N.W. 98th Ave.,Hialeah,FL,33018,3055125601,7,"Wholesaler of audiovisual equipment & supplies, including cables, connectors, fiber optics, amplifiers, convertors, power supplies & telephone conferencing equipment",Richard Richmond,M,Q,Pres.,,,,,3055125606,8002271200,www.catvservices.com,info@catvservices.com,,,,,,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0060,No,5065,,3650230,2020FLZZ,ZZWD,2010,9, ,AABB,,,
"SOUTH COAST FIBER OPTICS, INC.",,1064 N.E. 424th Ave.,Old Town,FL,32680,3525428884,4,Distributor of fiber-optic cables & supplies,Gerald Frost,M,Q,Pres.,,,,,3525428858,,southcoastfiberopticsinc.com,jerlynf@aol.com,,,,,2003,R,I,,"4,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI0031,No,5065,,3650246,2020FLZZ,ZZWD,2010,9, ,AABB,,,
"INTERSTATE BATTERY SYSTEM, INC.",,11900 66th St.,Largo,FL,33773,8662137880,10,"Wholesaler of automotive batteries & battery products, including emergency lights, alarm batteries & cellphone batteries",Harry Wagner,M,,GM,Alex Morgan,M,Q,Acct. Mgr.,8778827186,,www.interstatebatteries.com,alex.morgan@ibsa.com,,,,,1999,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Interstate Battery System Of America, Inc.",Dallas,TX,9729911444,BA1049,No,5013,5063,3651004,2020FLZZ,ZZWD,2010,5, ,AABB,,"12770 Merit Dr., Ste. 400",75251
FLEET PRODUCTS,,2700 S. Combee Rd.,Lakeland,FL,33803,8636691734,33,"Distributor of heavy-duty truck parts for industrial, construction, over-the-road & government fleet operations",Mark Mooneyham,M,Q,Manager,,,,,8636671135,8776691734,www.fleetproductsfl.com,mmooneyham@fleetproductsfl.com,,,,,1985,L,I,$2.5Mil-$5Mil,"18,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fleet Products,Tampa,FL,8136211734,TR0910,No,5013,,3651005,2020FLZZ,ZZWD,2010,4, ,AABB,,6510 Golden Groves Ln.,33610
"DEEP BLUE YACHT SUPPLY, INC.",,"6511 Nova Dr., Ste. 288",Fort Lauderdale,FL,33317,9544446259,6,Wholesaler of boat parts & underwater hardware,Mike Heller,M,Q,Principal,,,,,3219780253,8004546960,www.deepblueyachtsupply.com,sales@deepblueyachtsupply.com,,,,,2005,I,I,"over $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0084,No,5088,5072,3651405,2020FLZZ,ZZWD,2010,8, ,AACC,,,
ASSOCIATED GROCERS OF FLORIDA,,6045 S.E. 83rd Ave.,Ocala,FL,34472,3523071690,100,Distributor of healthcare & beauty supplies,Bob Sawyer,M,Q,Ex. V-P.,Charles Webb,M,,"V-P., Sales",3528260826,8002758181,www.agfla.com,info@agfla.com,,,,,1979,,I,,,,Dan Pepe,M,,Cont.,Jonathan Jarrell,M,,"Dir., Hum. Res.",,,,,,,,,,,,,,,,,,,,,,,,,Super Value Of Florida,Pompano Beach,FL,9548763000,HE0064,No,5149,,3651408,2020FLZZ,ZZWD,2010,1, ,AABB,,1141 S.W. 12th Ave.,33069
AMERICAN CEMENT CORP.,,13250 Eastern Ave.,Palmetto,FL,34221,9417297311,10,Distributor of cement,Gary Fore,M,Q,GM,,,,,9417298124,8002827798,,,,,,,,N,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE0045,No,5032,,3651411,2020FLZZ,ZZWD,2010,5, ,AABB,,,
TRIEST IRRIGATION,,1611 18th Avenue Dr. E.,Palmetto,FL,34221,9417223433,5,"Distributor of irrigation equipment, including drip & solid set irrigation systems",Bob Kulchar,M,Q,Br. Mgr.,,,,,9417224330,,www.triestirrigation.com,irrigate@triestag.com,,,,,1995,I,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TriEst Irrigation,Darlington,SC,8439440596,IR0180,No,5083,,3651701,2020FLZZ,ZZWD,2010,8, ,AABB,,P.O. Box 1147,29540
"UNITED NATURAL FOODS, INC.",,6100 McIntosh Rd.,Sarasota,FL,34238,9419256600,202,"Distributor of general line groceries, including organic produce & dairy products",Michael Garscka,M,,GM,Patti Bonagiano,F,Q,Hum. Res. Mgr.,9419256611,,www.unfi.com,info@unfi.com,,,,,2007,R,C,,"460,000",N,Hamideh Javadirazaz,,,Hum. Res. Generalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albert's Organics, Inc.",Swedesboro,NJ,8562419090,FO1035,No,5141,,3651726,2020FLZZ,ZZWD,2010,1,R,A1,,"1155 Commerce Blvd., P.O. Box 877",8085
"ANYTHING CAR WASH, INC.",,870 Duncan Ave.,Kissimmee,FL,34744,4072514159,7,"Distributor of carwash equipment & supplies, including detergents & waxes",Dave Pearcy,M,Q,Pres.,,,,,4072514160,,www.anythingcarwash.com,dave@anythingcarwash.com,,,,,2003,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0959,No,5087,5169,3652283,2020FLZZ,ZZWD,2010,9, ,AABB,,,
"MICROWAVE COMPONENTS, INC.",,3171 S.E. Dominica Ter.,Stuart,FL,34997,7722864455,15,"Distributor of microwave components, including attenuators, coils, inductors, phase shifters, switches, relays, transformers & trimmer capacitors",Frank Scalco,M,,Owner,Patrick Scalco,M,Q,Opers. & Sales Mgr.,7722864496,8002824771,www.microwavecomponentsinc.com,admin@microwavecomponentsinc.com,,,,,1980,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI0057,No,5065,5063,3652399,2020FLZZ,ZZWD,2010,5, ,AABB,,,
"STONE SYSTEMS, INC.",,3501 N.W. 16th St.,Fort Lauderdale,FL,33311,9544862379,27,Distributor of natural quartz & cultured quartz countertops,Jesus Garcia,M,Q,Member,,,,,9544862373,,www.silestoneusa.com,marketing@cosentinousa.com,,,,,2008,L,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cosentino USA, Inc.",Miami,FL,7866865060,CO3676,No,5032,5039,3652553,2020FLZZ,ZZWD,2010,4, ,AABB,,"355 Alhambra Cir., Ste. 1000",33130
"STROMQUIST & CO., INC.",,3032-B Mercy Dr.,Orlando,FL,32808,4072997070,7,"Distributor of commercial & industrial temperature control products, including thermostats, relief valves, boiler parts, condensate pumps, pressure gages, sensors & thermocouples",Steve Smitherman,M,,Manager,Sheila Sisk,F,Q,Administrator,4072969848,8006387828,www.stromquist.com,florida@stromquist.com,P.O. Box 724688,Atlanta,GA,31139,1950,N,I,,"4,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stromquist & Co., Inc.",Atlanta,GA,4047943440,TE0270,No,5074,5075,3652588,2020FLZZ,ZZWD,2010,9, ,AABB,,4620 Atlanta Rd.,30339
"HORIZON DISTRIBUTORS, INC.",,7700 High Ridge Rd.,Boynton Beach,FL,33426,5615331450,100,"Distributor of irrigation & turf care equipment, including sprinklers, drainage equipment, commercial lawn mowers, golf course groundskeeping equipment & golf carts",Jacob Short,M,Q,Manager,,,,,5615331500,,www.kilpatrickco.com,staff@kilpatrickco.com,,,,,1959,I,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Horizon Distributors, Inc.",Phoenix,AZ,4803376700,IR0180,No,5083,5091,3652608,2020FLZZ,ZZWD,2010,1, ,AABB,,5214 S. 30th St.,85040
AMERICAN FRUIT & PRODUCE CORP.,,12805 N.W. 42nd Ave.,Opa Locka,FL,33054,3056811880,100,"Wholesaler of fruits, vegetables, milk, yogurt & eggs",Hugo Acosta,M,Q,CEO,Michael Acosta,M,,Opers. Mgr.,3056888502,,www.americanfruitandproduce.com,,,,,,2004,I,I,,"300,000",N,David Acosta,M,,Admn. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1136,No,5148,5143,3652611,2020FLZZ,ZZWD,2010,1, ,AABB,,,
"W&O SUPPLY, INC.",,3333 S.W. 2nd Ave.,Fort Lauderdale,FL,33315,9544628008,13,"Distributor of pipe, valves, fittings, engineered products, electric, pneumatic & hydraulic valve actuators, automated-valve & data-management systems & related accessories for the marine & upstream oil & gas industries",Charles Ledford,M,Q,Br. Mgr.,John Ellert,M,,Sr. Sales Rep.,9544673236,,www.wosupply.com,ftlauderdale.fl@wosupply.com,,,,,1999,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"W&O Supply, Inc.",Jacksonville,FL,9043543800,PI0600,No,5074,,3652842,2020FLZZ,ZZWD,2010,5, ,AABB,,2677 Port Industrial Dr.,32226
CUSTOM DOOR SHOP,,"126 Center St., Ste. B-9",Jupiter,FL,33458,5617410603,8,"Distributor of exterior & interior mahogany, fiberglass & wrought iron door systems & impact aluminum & vinyl windows for residential & commercial applications",Chuck Bale,M,Q,Pres.,Hillary Bale,F,,V-P.,5617410605,,www.customdoorshop.com,info@customdoorshop.com,,,,,1999,L,S,"under $500,000",,Y,Fern Evans,M,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0121,No,5031,,3652854,2020FLZZ,ZZWD,2010,9, ,AABB,,,
"COMMERCIAL LAUNDRIES, INC.",,"5313 Johns Rd., Ste. 216",Tampa,FL,33634,8138861477,15,"Wholesaler of commercial coin & non-coin operated laundry equipment, including large OPl equipment",Michael Albanese,M,,Owner,Cheryl Williams,F,Q,Manager,8138898456,8008761477,www.clwf.net,clwf@msn.com,,,,,1980,R,S,$1Mil-$2.5Mil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA1105,No,5087,,3652902,2020FLZZ,ZZWD,2010,5,,,,,
"HEARNE PRODUCE, LLC, WM. P.",,"707 W. Lake Dr., P.O. Box 450",Wimauma,FL,33598,8136338910,150,Wholesaler of produce,Jeff Wiliams,M,Q,Owner,,,,,8136332657,,www.hearneproduce.net,,,,,,1995,N,L,$11Mil-$25Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1136,No,5148,,3652948,2020FLZZ,ZZWD,2010,1, ,AABB,,,
"TAYLOR DISTRIBUTING FL., INC., J. J.",,2040 Park 82 Dr.,Fort Myers,FL,33905,2392671006,191,Distributor of beer,Jose Rivera,M,Q,"V-P., Opers.",,,,,2392672144,,www.jjtaylor.com,info_msp@jjtaylor.com,,,,,2005,R,I,,"70,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Taylor Co., Inc., J. J.",Jupiter,FL,5613542900,BE0300,No,5181,,3653029,2020FLZZ,ZZWD,2010,1, ,AABB,,655 N. Highway A-1-A,33477
"BAKER'S SPORT'S, INC.",,3600 Beachwood Ct.,Jacksonville,FL,32224,9043888126,30,"Distributor of sporting & athletic goods, including team uniforms, shoulder pads & athletic shoes",Josh Baker,M,Q,Pres.,,,,,9043888127,,www.bakerssport.com,customerservice@bakerssport.com,,,,,2000,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SP0258,No,5136,5137,3653031,2020FLZZ,ZZWD,2010,4, ,AABB,,,
"HAPPY KIDS FOR KIDS, INC.",,3722 N.W. 16th St.,Lauderhill,FL,33311,9547307922,15,Distributor of children's clothing,Bella Aharon,F,,Pres.,Sam Aharon,M,Q,V-P.,9547977855,8889642779,www.happykidsforkids.com,happykidsforkids@msn.com,,,,,1996,I,I,,,Y,Nichol Aharon,,,Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL0805,No,5137,,3653032,2020FLZZ,ZZWD,2010,5, ,AABB,,,
"V & C TECHNOLOGY, INC.",VC Aerospace,15250 Flight Path Dr.,Brooksville,FL,34604,3527960060,25,"Distributor of electronic components, including integrated circuits, semiconductors & diodes",Gregory Potter,M,,Pres.,Andrew Kinnas,M,Q,V-P.,3527960790,,www.vctechnologyinc.com,sales@vcaerospace.com,,,,,1996,I,I,"under $500,000","20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0985,No,5065,,3653065,2020FLZZ,ZZWD,2010,4, ,AABB,,,
"ANIXTER, INC.",,3881 Old Winter Garden Rd.,Orlando,FL,32802,4078414710,75,"Distributor of electrical supplies, including bulbs, switches & wire",Brent Holland,M,Q,Br. Mgr.,,,,,,,www.anixter.com,info@anixter.com,,,,,1928,L,C,$6Mil-$10Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Anixter, Inc.",Glenview,IL,2245218000,EL0780,No,5063,,3653070,2020FLZZ,ZZWD,2010,3, ,AABB,,2301 Patriot Blvd.,60026
"STALKER OUTFITTERS, LLC",,"3850 N.W. Boca Raton Blvd., Ste. 5",Boca Raton,FL,33431,5615448910,25,"Distributor of saltwater sport fishing tackle, including heavy-duty rods, trolling lures & harpoons",Lee Green,M,Q,Owner,,,,,5615448913,8002518263,www.stalkeroutfitters.com,info@stalkeroutfitters.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FI1055,No,5091,,3653079,2020FLZZ,ZZWD,2010,4, ,AABB,,,
WEST ORANGE DOOR MFG.,,8601 Justice Pl.,Groveland,FL,34736,3524298599,30,Distributor of wooden & metal windows & doors,Robert N. Britt,M,Q,CEO,,,,,3524298690,,www.westorangelumber.com,,,,,,1953,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0066,No,5031,,3653100,2020FLZZ,ZZWD,2010,4, ,AABB,,,
"SCP DISTRIBUTORS, LLC",,8201 N.W. 56th St.,Miami,FL,33166,3055978300,25,Distributor of swimming pool equipment & supplies,Charlie Dregger,M,Q,Br. Mgr.,,,,,3054702477,,www.poolcorp.com,sales@sppdistributors.com,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool Corporation,Covington,LA,9858925521,SW0100,No,5091,,3653103,2020FLZZ,ZZWD,2010,4, ,AABB,,"109 Northpark Blvd., Ste. 400",70433
MCLANE ORLANDO,,2444 Tradeport Dr.,Orlando,FL,32824,4078167600,160,Distributor of general line groceries to chain restaurants,Marco Guerrero,M,Q,GM,Lillian Bahamonde,F,,Hum. Res. Mgr.,4078167751,,www.mclaneco.com,marco.guerrero@mclanefs.com,,,,,,R,I,,"268,000",N,Ramon Santiago,M,,Dist. Mgr.,Connie Castro,F,,Cust. Serv. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,"McLane Company, Inc., Foodservice Division",Carrollton,TX,9723642000,GR0730,No,5141,,3653324,2020FLZZ,ZZWD,2010,1, ,AABB,,2085 Midway Rd.,75006
"RAM TOOL & SUPPLY CO., INC.",,3027 N. Davis Hwy.,Pensacola,FL,32503,8504340227,12,"Distributor of construction supplies & hardware, including concrete forming & curing products, power & hand tools, safety supplies, grouts, sealants & adhesives, fasteners & anchors",Byron Raulerson,M,Q,Br. Mgr.,,,,,8504321287,,www.ram-tool.com,info@ram-tool.com,,,,,1990,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ram Tool & Supply Co., Inc.",Birmingham,AL,2057143300,TO0779,No,5082,5072,3653914,2020FLZZ,ZZWD,2010,5, ,AABB,,3620 8th Ave. S.,35222
"QUALITY FLOORING SUPPLIES, INC.",Southland Flooring Supplies,3630 Ulmerton Rd.,Clearwater,FL,33762,7275726999,3,"Distributor of carpet laying tools, equipment & supplies",Jasper C. Blair,M,,Owner,Steve Kotor,M,,Pres.,7275730530,,,,,,,,1994,L,I,,,N,Brent Link,M,Q,GM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shoreline Flooring Supplies, Inc.",Naples,FL,2394031790,TO0779,No,5072,,3658581,2020FLZZ,ZZWD,2010,9, ,AABB,,3406 Dean St.,34104
LILLBACKA USA,,"1629 Prime Ct., Ste. 400",Orlando,FL,32809,8473011300,8,Distributor of hydraulic swaging & hose cutting machines,Leslie Kurczek,F,Q,CFO,John C. Ioriatti,M,,"V-P., Sales",8473012562,,www.lillbackausa.com,info@lillbackausa.com,,,,,,I,I,-,,N,Dennis Peplow,M,,"V-P., Serv. & Support",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN0453,No,5084,,3662179,2020FLZZ,ZZWD,2014,8, ,AABB,,,
DAYTONA VINTAGE,,254 Agua Vista St.,DeBary,FL,32713,3868731147,4,"Distributor of vintage 8mm, 16mm & 35mm photographic equipment & accessories, cameras & projectors, including films, photos & slides",Retro Vogel,,Q,"Pres., CEO",,,,,,,https://www.etsy.com/shop/daytonavintage,press@rocknbauble.com,,,,,2003,I,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH0483,No,5043,,3664526,2020FLZZ,ZZWD,2010,9, ,AABB,,,
"NORTH STAR SEAFOOD, INC.",,345 S.W. 15th Ave.,Pompano Beach,FL,33069,5617326311,21,Distributor of seafood,Lawrence Ruffino,M,,Pres.,Bud Balbier,M,,GM,9547859700,,www.seaworldseafood.com,carolina@seaworldseafood.com,,,,,1980,N,I,$15Mil,,Y,Carolina Holguin,F,Q,Sales & Mktg. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0006,No,5146,,3665602,2020FLZZ,ZZWD,2011,5, ,AABB,,,
CARGILL FOOD DISTRIBUTION,,"14645 N.W. 77th Ave., Ste. 101",Hialeah,FL,33014,3058263699,57,"Distributor of beef, pork, turkey, seafood & related products",Atilio Graniello,M,Q,GM,,,,,3058263588,8004233124,www.cargillmeatsolutions.com,,,,,,1910,R,I,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cargill, Inc.",Wayzata,MN,9527427575,ME0252,No,5147,5146,3665614,2020FLZZ,ZZWD,2011,3, ,AABB,,15407 McGinty Rd. W.,55391
"ALBRITTON FRUIT CO., INC.",,5430 Proctor Rd.,Sarasota,FL,34233,9419257155,5,"Wholesaler of fruit, including navel oranges, ruby red grapefruit & honeybell tangelos",John M. Albritton,M,,Owner,John B. Albritton,M,,V-P.,9419251098,8002373682,www.albrittonfruit.com,customerservice@albrittonfruit.com,,,,,1880,N,1,"$500,000-$1Mil",,,Kim May,M,Q,Sales Support Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FR0230,No,5148,,3665616,2020FLZZ,ZZWD,2011,9, ,AABB,9419232573,,
"WINDOW BLIND DISTRIBUTOR, INC.",,"73 S.W. 12th Ave., Ste. 111",Dania,FL,33004,9549248747,2,Distributor of window blinds,George Mila,M,Q,Pres.,,,,,,,www.windowblinddistributor.com,windowblindsdist@bellsouth.net,,,,,1992,I,I,"$500,000-$1Mil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI0113,No,5023,,3665703,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"HYCHEM, INC.",,"10014 N. Dale Mabry Hwy., Ste. 213",Tampa,FL,33618,8139636214,10,"Distributor of water-soluble polymers for wastewater treatment, including coagulants & flocculants",Steve Hochgesang,M,Q,GM,,,,,8139600175,8003272998,www.hychem.com,info@hychem.com,,,,,1983,I,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0655,No,5085,,3665907,2020FLZZ,ZZWD,2011,5, ,AABB,,,
ITALIAN TILE IMPORTS,,"2400 N.W. 10th St., Ste. 101",Ocala,FL,34475,3523682838,5,"Wholesaler of imported ceramic & porcelain wall & floor tile, natural stone, glass & setting materials",Greg Claus,M,,Owner,Rayna Spellman,,Q,Sales Cont.,3523687863,,www.italiantileimports.com,rayna@italiantileimports.com,,,,,1980,N,I,,"25,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5032,5039,3665933,2020FLZZ,ZZWD,2011,8, ,AACC,,,
"CONSTRUCTION CONCEPTS UNLIMITED, INC.",,"4720 N.W. 15th Ave., Ste. 4-A",Fort Lauderdale,FL,33309,9545683400,14,"Distributor of construction supplies, including PVC film, shims & drill bits",Mitchell Kalakore,M,Q,Opers. Mgr.,,,,,9545649806,,www.ccuinc.net,info@ccuinc.net,,,,,2000,I,I,,"18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1911,No,5039,,3665976,2020FLZZ,ZZWD,2011,5,S,AACC,,,
"THERA PROCESS DISTILLERS, INC.",,2417 Westmont Dr.,West Palm Beach,FL,33411,5612547232,5,Wholesaler of essential oils,Marcel Fleumonde,M,Q,Pres.,,,,,,,,,,,,,2002,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OI0260,No,5169,,3665985,2020FLZZ,ZZWD,2011,7, ,AABB,,,
SUNNILAND CORP.,,6493 Parkland Dr.,Sarasota,FL,34243,9417527389,5,"Wholesaler of roofing supplies, including shingles & tiles",Josh Brown,M,,Manager,Karl Harring,M,Q,Asst. Mgr.,9417527915,,sunnilandcorp.com,info@sunnilandcorp.com,,,,,2006,L,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunniland Corp.,Longwood,FL,4073222421,RO0450,No,5033,,3665989,2020FLZZ,ZZWD,2011,9,S,AAN1,,1735 State Road 419,32750
"CASANOVA INTERNATIONAL, LLC",,"6065 N.W. 167th St., Ste. B-18",Hialeah,FL,33015,3058249919,5,Distributor of electrical products,Cesar Mena,M,Q,Off. Mgr.,,,,,3058249976,,www.casanova-group.com,sales@casanova-group.com,,,,,1990,I,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EL0725,No,5063,,3666171,2020FLZZ,ZZWD,2011,8, ,AABB,,,
"PRIME AIR, LLC",,2079 N.E. 155th St.,Miami,FL,33162,3053561864,20,"Distributor of aircraft components, including engine parts & landing gear",Stephen Woodey,M,,Co-CEO,Barry Cohen,M,,Co-CEO,7869231001,,www.primeair.com,primeaog@bellsouth.net,,,,,1999,I,C,$6Mil-$10Mil,,Y,Janelle Amos,F,Q,"Dir., Sales",Mike Sopo,M,,"Dir., Mktg.",Mark Mesa,M,,Inventory & Whse. Mgr.,,,,,,,,,,,,,,,,,,,,,HEICO Corp.,Hollywood,FL,9549874000,AI0260,No,5088,,3666178,2020FLZZ,ZZWD,2011,5, ,AABB,,3000 Taft St.,33021
"SMARTHOME-PRODUCTS, INC.",,11311 74th St.,Largo,FL,33773,7274907260,6,"Wholesaler of home automation equipment, including motion sensors, timers & keypads",Rob Vantreese,M,,Pres.,Jay Venner,M,Q,V-P.,,8773562122,www.smarthome-products.com,sales@smarthome-products.com,9084 Bryan Dairy Rd.,Largo,FL,33777,2005,I,I,-,,,Edward Fife,M,,IT Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0240,No,5063,5065,3666180,2020FLZZ,ZZWD,2011,9, ,AABB,,,
"TREASURE COAST BATTERY, INC.",,"2201 S.E. Indian St., Unit E-6",Stuart,FL,34997,7722870301,3,"Wholesaler of batteries, including automotive, marine & commercial",Steven King,M,,Pres.,David Jouppi,M,Q,Off. & Store Mgr.,7722866035,,www.treasurecoastbatteryfl.com,info@treasurecoastbatteryfl.com,,,,,1980,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1047,No,5063,,3666181,2020FLZZ,ZZWD,2011,9, ,AABB,,,
WORLD ELECTRIC SUPPLY,,4680 L. B. McLeod Rd.,Orlando,FL,32811,4074472000,22,"Distributor of electrical equipment, including connectors, circuit breakers, fuses & generators",Rusty Spradley,M,Q,Br. Mgr.,,,,,4074472008,,www.worldelectricsupply.com,worldonline@worldelectricsupply.com,,,,,2004,I,I,$2.6Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sonepar USA,Philadelphia,PA,2153995900,EL0725,No,5063,,3666183,2020FLZZ,ZZWD,2011,5, ,AABB,,"510 Walnut St., Ste. 400",19106
