compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"INLAND SEAFOOD CORP. OF AMERICA, INC.",,2700 Avenue D,Birmingham,AL,35218,2052520344,20,Wholesaler of seafood,Jon Walker,M,,GM,Ed Stacy,M,,Sales Rep.,2052523432,8882713474,www.inlandseafood.com,sales@inlandseafood.com,,,,,2005,L,I,$5Mil-$10Mil,,Y,David Croswell,M,Q,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Inland Seafood Corp. Of America, Inc.",Tucker,GA,4043505850,SE0006,No,5146,,1819504,2020ALZZ,ZZWD,2007,5, ,AABB,,1651 Montreal Cir.,30084
"SHARP COMMUNICATION, INC.",,3403 Governors Dr. S.W.,Huntsville,AL,35805,2565332484,49,Wholesaler of two-way radios,Rex Reynolds,M,Q,GM,,,,,2565391663,,www.sharpcom.com,info@sharpcom.com,,,,,1976,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RA0265,No,5065,,1819507,2020ALZZ,ZZWD,2007,4, ,AABB,,,
"CARTER & ASSOCS., DAVE",,8865 State Highway 13,Bear Creek,AL,35543,2054865540,10,"Distributor of manufactured housing & RV products, including lighting fixtures, fans, doors, skylights, blinds & plumbing equipment & supplies",Richard Habada,M,,GM,Tanya Corbin,F,Q,Cust. Serv. Rep.,2054864820,,www.davecarter.com,sales@davecarter.com,,,,,1971,L,I,"$500,000-$1Mil","2,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter & Assocs., Inc., Dave",Ocala,FL,3527322992,RE0390,No,5063,5074,1819513,2020ALZZ,ZZWD,2007,5, ,AABB,,3530 S.W. 7th St.,34474
"FAYETTE FOREST PRODUCTS, INC.",,"617 3rd St. S.E., P.O. Box 694",Fayette,AL,35555,2059325070,10,Distributor of lumber,"Gary S. Watkins, Sr.",M,,Pres.,Candy Corkarin,F,Q,Corp. Secy.,2059325080,,,,,,,,2002,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1820095,2020ALZZ,ZZWD,2007,5, ,AABB,,,
"WESCO GAS & WELDING SUPPLY, INC.",,940 N. Martin Luther King Jr. Dr.,Prichard,AL,36610,2514578681,65,Distributor of welding supplies & gases,Ronald C. Pierce,M,Q,"Chrm., CEO",,,,,2514579353,8004779353,www.wescoweld.com,fraud@wescoweld.com,,,,,1950,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE0240,No,5084,5169,1820099,2020ALZZ,ZZWD,2007,3, ,AABB,,,
"U. S. BUSINESS PRODUCTS, INC.",,3860 Napier Field Rd.,Dothan,AL,36303,3349838735,16,Wholesaler of office supplies,William Newton,M,,Pres.,Lisa Brannon,F,Q,Cust. Serv. Rep.,3349833342,8004439107,www.usbpi.com,info@usbpi.com,,,,,1988,L,I,$6Mil-$10Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0120,No,5112,,1820107,2020ALZZ,ZZWD,2007,5, ,AABB,,,
AMERICAN WHOLESALE BOOK CO.,,4350 Bryson Blvd.,Florence,AL,35630,2567188300,700,Wholesaler of books,Richard Smith,M,Q,Sr. V-P.,Sondra Rackard,F,,"V-P., Opers.",2567188432,,www.booksamillion.com,feedback@booksamillion.com,,,,,1991,I,I,$50Mil-$100Mil,,,Vida Boyd,F,,"Dir., Hum. Res.",Elizabeth Brown,F,,"Dir., Trans.",,,,,,,,,,,,,,,,,,,,,,,,,"Books-A-Million, Inc.",Birmingham,AL,2059423737,BO0665,No,5192,,1820256,2020ALZZ,ZZWD,2007,1, ,AABB,,402 Industrial Ln.,35211
WITTICHEN SUPPLY CO.,,320 N. 3rd St.,Gadsden,AL,35901,2565476958,14,Wholesaler of heating & air conditioning supplies,David Clough,M,Q,Store Mgr.,,,,,2565479317,8002473048,www.wittichen-supply.com,gadsden@wittichen-supply.com,,,,,1928,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wittichen Supply Co.,Birmingham,AL,2052518500,HE0352,No,5075,,1820257,2020ALZZ,ZZWD,2007,5, ,AABB,,2912 3rd Ave. N.,35203
MCCONNELL SALES & ENGINEERING CORP.,,117 Citation Ct.,Birmingham,AL,35209,2059423501,7,"Distributor of heat transfer products, including pressure, temperature, flow, level, shape, size, color, tension & speed sensors",Jack Dial,M,Q,Pres.,,,,,2059429025,8008246184,www.mcconnellsales.com,jdial@mcconnellsales.com,,,,,1931,R,I,$3Mil-$4Mil,"7,500",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0285,No,5084,,1820260,2020ALZZ,ZZWD,2007,9, ,AABB,,,
"GLAZPART, INC.",,145 N. Yeager Ct.,Pelham,AL,35124,2056217845,3,Distributor of plastic injection molded tube inserts & plastic glazing accessories,Bruce Putley,M,Q,Dist. & Sales Mgr.,Susan J. Putley,F,,Admn. & Fin. Mgr.,2056217846,,www.glazpart.com,glazpart@aol.com,,,,,1999,I,I,"$500,000-$1Mil","10,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TU0145,No,5162,,1820269,2020ALZZ,ZZWD,2007,9, ,AABB,,,
WHITESELL FASTENERS SUPPLY CORP.,,"1654 Wilson Dam Rd., P.O. Box 2570",Muscle Shoals,AL,35662,2563819410,16,Distributor of industrial fasteners,Wayne Jordan,M,,GM,Russ Prestage,M,,Pur. Mgr.,2563814905,8002394033,www.whitesellcorp.com,rprestage@whitesellgroup.com,,,,,1974,N,I,,,N,Nancy Cottrill,F,Q,Cust. Serv. Rep.,Barbara McNabb,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0400,No,5072,,1820277,2020ALZZ,ZZWD,2007,5, ,AABB,,,
SOUTHERN HANDLING SYSTEMS,,2835 Zelda Rd.,Montgomery,AL,36106,3342711945,10,"Distributor of material handling systems & equipment, including conveyors, storage & flow racks, modular office units, mezzanines & dock & lifting equipment",Rob Steindorff,M,Q,Owner & Pres.,Will Steindorff,M,,Opers. Mgr.,3342705983,8009877225,www.southernhandling.com,rob@southernhandling.com,,,,,1993,R,S,$1.5Mil,"45,000",N,Beth Garland,F,,Bookkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5084,,1820283,2020ALZZ,ZZWD,2007,5,V,AABB,,,
GENE'S AUTO SUPPLY CORP.,,1823 S. Jefferson St.,Athens,AL,35611,2562326368,7,Wholesaler of automotive parts,Keith Weigart,M,Q,Pres.,Greg Weigart,M,,V-P.,2562321031,,www.napaonline.com,customersupport@napaonline.com,,,,,1982,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AU0510,No,5013,,1820288,2020ALZZ,ZZWD,2007,9, ,AABB,,,
AMERICAN TIRE DISTRIBUTORS,,881 Roy Hodges Blvd.,Montgomery,AL,36117,3342640726,9,Wholesaler of tires,Phill Baker,M,,GM,Keith Ryals,M,,Cust. Serv. Rep.,3348343187,8006545273,www.atd-us.com,info@atd-us.com,,,,,1976,L,I,,,Y,Pam Jower,F,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"American Tire Distributors, Inc.",Huntersville,NC,7049922000,TI0420,No,5014,,1820289,2020ALZZ,ZZWD,2007,8, ,AABB,,"12200 Herbert Wayne Ct., Ste. 150",28078
"GENERAL MACHINERY SUPPLY CO., INC.",,3351 Halls Mill Rd.,Mobile,AL,36606,2514731588,11,"Distributor of industrial machines, including compressors, pumps, blowers, vacuum pumps & electrical components",John Blanton,M,Q,GM & Br. Mgr.,Paul Smith,M,,Inside Sales Agt.,2514714942,8004761588,www.generalmachinery.com,info@generalmachinery.com,P.O. Box 5174,Mobile,AL,36605,1908,R,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"General Machinery Supply Co., Inc.",Birmingham,AL,2052519243,MA0750,No,5084,,1820294,2020ALZZ,ZZWD,2007,5,R,A1,,921 1st Ave. N.,35203
"WATTS ENGINEERING SALES, INC.",,"2230 North Rd., P.O. Box 1590",Gardendale,AL,35071,2052852121,16,Distributor of mechanical blowers & fans,Ed Chasten,M,Q,"Pres., Hum. Res. Mgr.",,,,,2052852161,,www.wattseng.com,sales@wattseng.com,,,,,1957,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BL0180,No,5084,,1820295,2020ALZZ,ZZWD,2007,5, ,AABB,,,
A-1 HOME APPLIANCES,"WRS, Inc.",3308 Spring Hill Ave.,Mobile,AL,36607,2514711058,8,"Wholesaler of home appliances & HVAC equipment & supplies, including washers, dryers, refrigerators & ducts",Jeff Johns,M,Q,GM,,,,,2514711191,8884711448,www.wrsco.com,goodworthr@wrsco.com,,,,,1998,L,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washer & Refrigeration Supply,Birmingham,AL,2053228693,WA0340,No,5064,5075,1820299,2020ALZZ,ZZWD,2007,9, ,AABB,,716 2nd Ave. N.,35203
"SOUTHLAND INTERNATIONAL, INC.",,214 10th St. S.,Birmingham,AL,35233,2052541821,20,Distributor of trucks,Drew Linn,M,,Pres.,Sarah Allen,F,Q,Mktg. & Proj. Mgr.,2052541824,8008441821,www.southlandtrucks.com,info@southlandtrucks.com,,,,,1988,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR1008,No,5012,,1820302,2020ALZZ,ZZWD,2007,5, ,AABB,,,
MARTIN ENERGY,,7778 Dauphin Island Pkwy.,Theodore,AL,36582,2514397244,15,Distributor of fuels & oils,John Hempel,M,,Area Mgr.,Mark Oliver,M,Q,Dispatcher,,,www.martingas.com,info@martingas.com,,,,,1987,I,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FU0045,No,5172,,1820306,2020ALZZ,ZZWD,2007,5, ,AABB,,,
"MILL CREEK LUMBER, INC.",,"1720 County Highway 99, P.O. Box 1313",Haleyville,AL,35565,2054859533,4,"Wholesaler of building materials, including lumber & plywood",William D. Miller,M,Q,Pres.,Debbie Barnett,F,,Off. Mgr.,2054859534,8668859533,,debbie.millcreek@gmail.com,,,,,2001,N,I,$20Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0243,No,5031,,1820314,2020ALZZ,ZZWD,2007,9, ,AABB,,,
"FERRELLGAS, LLC",,108 Industrial Park Dr.,Pell City,AL,35125,2056693248,23,Distributor of propane,Richard Mayberry,M,Q,"Dir., Opers.",,,,,,8665531149,www.ferrellgas.com,richardmayberry@ferrellgas.com,,,,,,R,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferrellgas Partners L. P.,Liberty,MO,8167921600,GA0400,No,5172,,1820348,2020ALZZ,ZZWD,2007,5, ,AABB,,1 Liberty Plz.,64068
"ECONOMY COPIER SERVICE, INC.",,501 Memorial Pkwy. N.W.,Huntsville,AL,35801,2565120067,3,Distributor of photocopiers,Charles Kimery,M,,Pres.,Don Smith,M,Q,Sales Mgr.,2565193170,,,good-cents@officecopier.com,,,,,1992,N,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PH0380,No,5043,,1820356,2020ALZZ,ZZWD,2007,9, ,AABB,,,
"CINTAS, INC.",,1141 Emory Folmar Blvd.,Montgomery,AL,36110,3342602880,60,Distributor of work uniforms,Tammy Parrish,F,,GM,Jonathan Wright,M,Q,"Sales Mgr., District",3342602891,8005454689,www.gkservices.com,gkweb@gkservices.com,,,,,1905,N,C,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cintas Corp.,Mason,OH,5134591200,UN0030,No,5136,5137,1820363,2020ALZZ,ZZWD,2007,3, ,AABB,,6800 Cintas Blvd.,45040
"AIRGAS SOUTH, INC.",,24335 State Highway 59 N.,Robertsdale,AL,36567,2519473300,5,"Wholesaler of welding equipment, supplies & gases",Pat McKinley,M,Q,Store Supv.,,,,,2519474695,,www.airgas.com,info@airgas.com,,,,,1977,R,C,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Southeast Region",Kennesaw,GA,7705906200,WE0240,No,5084,5085,1820366,2020ALZZ,ZZWD,2007,9, ,AABB,,"2015 Vaughn Rd., Bldg. 400",30144
"SENTRY HEATING & AIR CONDITIONING, INC.",,2490 Rocky Ridge Rd.,Birmingham,AL,35243,2059799864,15,"Distributor of HVAC equipment, refrigerators & heaters",Charlie Conklin,M,Q,Pres.,Erica Fox,F,,Dispatcher,2059799883,,www.sentryheating.com,sales@sentryheating.com,,,,,1987,R,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HV0125,No,5075,5078,1820367,2020ALZZ,ZZWD,2007,5, ,AABB,,,
HUMPHREY LUMBER CORP.,,2867 Zelda Rd.,Montgomery,AL,36106,3342712666,2,Wholesaler of hardwood lumber,Steven Humphrey,M,Q,Owner,,,,,3342708444,,www.humphreylumber.com,steve@humphreylumber.com,,,,,1966,I,1,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0320,No,5031,,1820369,2020ALZZ,ZZWD,2007,8, ,AABB,,,
BUILDERS DOOR & HARDWARE,,112 E. Franklin St.,Dothan,AL,36301,3346787010,11,Distributor of wooden & steel doors,Earl G. Pitman III,M,,GM,Stephanie Ward,F,Q,Administrator,3346789249,,,,,,,,1997,L,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dothan Glass Co.,Dothan,AL,3347931161,DO0121,No,5031,,1820374,2020ALZZ,ZZWD,2007,5, ,AABB,,"655 S. Oates St., P.O. Box 1308",36302
WOLSELEY INDUSTRIAL GROUP,,685 McEntire Ln.,Decatur,AL,35601,2563516667,8,Wholesaler of pipes & valves,Sharon Dean,F,Q,GM,,,,,2563512183,,www.wolseley.com,sharon.dean@ferguson.com,,,,,1953,R,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ferguson Enterprises, Inc.",Newport News,VA,7578747795,PI0200,No,5051,5085,1820375,2020ALZZ,ZZWD,2007,9, ,AABB,,12500 Jefferson Ave.,23602
WITTICHEN SUPPLY CO.,,3015 10th Ave.,Tuscaloosa,AL,35401,2057595107,15,"Wholesaler of residential & commercial air conditioning, heating, cooling & refrigeration equipment",Matt Helms,M,,GM,Wes Walby,M,Q,Asst. Mgr.,2054692150,,www.wittichen-supply.com,tuscaloosa@wittichen-supply.com,,,,,1914,R,I,,,N,Mike Blake,M,,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wittichen Supply Co.,Birmingham,AL,2052518500,HE0352,No,5075,5078,1820376,2020ALZZ,ZZWD,2007,5, ,AABB,,2912 3rd Ave. N.,35203
"THOMPSON GAS, INC.",,414 Twain Curve,Montgomery,AL,36117,3342711480,5,"Distributor of agricultural, commercial & residential propane",Luke Houlton,M,Q,Br. Mgr.,,,,,3342711481,8008595092,www.thompsongas.com,lhoult@thompsongas.com,,,,,2002,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThompsonGas, LLC",Boonsboro,MD,3014326611,GA0400,No,5172,,1820382,2020ALZZ,ZZWD,2007,9, ,AABB,,6708 Old National Pike,21713
MAGIC CITY PLYWOOD,,208 2nd Ave. N.,Birmingham,AL,35204,2053289300,25,Wholesaler of hardwood lumber & plywood,Howard Meyer,M,Q,"Pres., GM",,,,,,,magiccityplywood.com,info@magiccityplywood.com,,,,,1985,R,I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HA0680,No,5031,,1820383,2020ALZZ,ZZWD,2007,4, ,AABB,,,
"STORAGE PRODUCTS CO., INC.",,4129 Morhaven Dr.,Mobile,AL,36605,2519739101,3,"Distributor of warehouse racks, shelves & conveyors",Mark Dunaway,M,Q,Pres.,,,,,,,www.storageproductscompany.com,stoproinc@gmail.com,,,,,1980,R,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RA0021,No,5072,5046,1820384,2020ALZZ,ZZWD,2007,9, ,AABB,,,
"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",,1028 35th St. N.,Birmingham,AL,35234,2053281532,12,Distributor of industrial power transmission supplies,Karl Tinkler,M,Q,Br. Mgr.,,,,,2053229089,,www.applied.com,info@applied.com,,,,,1987,R,C,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Applied Industrial Technologies, Inc.",Cleveland,OH,2164264000,PO0680,No,5085,,1820389,2020ALZZ,ZZWD,2007,5, ,AABB,,1 Applied Plz.,44115
"AIRGAS SOUTH, INC.",,621 Finley Island Rd.,Decatur,AL,35601,2563531585,15,Distributor of welding supplies & industrial gases,Keith Speegle,M,Q,Br. Mgr.,,,,,2563551002,,www.airgas.com,info@airgas.com,,,,,1986,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Southeast Region",Kennesaw,GA,7705906200,WE0240,No,5085,5169,1820392,2020ALZZ,ZZWD,2007,5, ,AABB,,"2015 Vaughn Rd., Bldg. 400",30144
"AIRGAS SOUTH, INC.",,3020 Avalon Ave.,Sheffield,AL,35661,2563811431,12,"Distributor of industrial gases, including propane, helium & oxygen",John Bensen,M,Q,Br. Mgr.,,,,,2563811432,,www.airgas.com,info@airgas.com,,,,,2007,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Airgas USA, LLC - Southeast Region",Kennesaw,GA,7705906200,GA0385,No,5172,5169,1820393,2020ALZZ,ZZWD,2007,5, ,AABB,,"2015 Vaughn Rd., Bldg. 400",30144
"INDEPENDENT GRAPHIC SERVICE, LLC",,891 Lagoon Commercial Blvd.,Montgomery,AL,36117,3343964156,17,Wholesaler of printing press equipment,Dennis Spaeth,M,,Owner,Laura Moorer,F,Q,Off. Mgr. & Dispatcher,3343965059,8883454713,www.independentgraphicservice.com,lauramoorer@independentgraphicservice.com,,,,,1998,R,L,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PR1060,No,5084,,1820394,2020ALZZ,ZZWD,2007,5,V,AABB,,,
"MYERS TIRE SUPPLY CO., INC.",,"2 Riverchase Office Plz., Ste. 105",Hoover,AL,35244,2059428115,6,"Wholesaler of tire, wheel & undervehicle service equipment",Barry Morgan,M,,"Sales Mgr., District",Bob Davis,M,,Cust. Serv. Rep.,2059428117,8003285110,www.myerstiresupply.com,sales@myerstiresupply.com,,,,,1983,R,C,"$500,000-$1Mil",,N,Jody Rush,M,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myers Industries, Inc.",Akron,OH,3302535592,AU0597,No,5013,,1820395,2020ALZZ,ZZWD,2007,9, ,AABB,,1293 S. Main St.,44301
ADVANCED FLUID POWER & MFG.,,5780 Interstate 10 Industrial Pk.,Theodore,AL,36582,2516536888,10,Wholesaler of hydraulic components,Al Page,M,Q,Pres.,Arvin Owens,M,,Off. Mgr.,2516536617,8003296888,www.wholesalehydraulic.com,info@hydraulicdesign.com,P.O. Box 628,Theodore,AL,36590,1979,I,I,-,,N,Ben Key,M,,Salesman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HY0080,No,5085,,1820398,2020ALZZ,ZZWD,2007,5, ,AABB,,,
INTERSTATE BATTERY OF RIVER REGION,,2207 S. Forbes Dr.,Montgomery,AL,36110,3342691148,6,Distributor of automotive batteries,Brad Edwards,M,Q,Owner,,,,,3342626296,,www.interstatebatteries.com,customerservice@interstatebatteries.com,,,,,1996,L,1,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BA1049,No,5013,,1820402,2020ALZZ,ZZWD,2007,9, ,AABB,,,
SOUTHERN COAL & LAND,,"300 Cahaba Park Cir., Ste. 209",Birmingham,AL,35242,2059812231,4,Wholesaler of coal,Arthur Burgess,M,,Chrm.,Brian Burgess,M,,Pres.,2058220513,,www.southerncalland.com,bburgess@southerncoal.com,,,,,1993,I,I,"under $500,000",,N,Karl Moor,M,,"Sr. V-P., Chief Env. Counsel",Pat Eddy,F,Q,Administrator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO0010,No,5052,,1820457,2020ALZZ,ZZWD,2007,8,,,,,
"MRC GLOBAL, INC.",,4099 Halls Mill Rd.,Mobile,AL,36693,2516611007,16,"Distributor of industrial pipe, valves & fittings",John Ellis,M,Q,Br. & Off. Mgr.,,,,,2516606061,8006331385,www.mrcglobal.com,marketing@mcjunkinredman.com,,,,,1921,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MRC Global, Inc.",Houston,TX,7136551005,PI0200,No,5084,,1820468,2020ALZZ,ZZWD,2007,5, ,AABB,,"1301 McKinney St., Ste. 2300",77010
RUSSELL BUILDING SUPPLY,,"110 Wheat St., P.O. Box 459",Harpersville,AL,35078,2056722224,15,"Wholesaler of building materials, including lumber",Michelle Jimenez,F,Q,Off. Mgr.,Jimmy Smith,M,,Store Mgr.,2056729735,8009221449,www.russelldoitcenter.com,,,,,,1984,L,I,$3Mil-$4Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BU0244,No,5031,,1820470,2020ALZZ,ZZWD,2007,5, ,AABB,,,
FINNEY EQUIPMENT & PARTS,,2280 Pinson Valley Pkwy.,Birmingham,AL,35217,2058495555,4,"Wholesaler of construction equipment, parts & components, including bulldozers & excavators",Hal Finney,M,Q,Pres.,Reuben Finney,M,,V-P.,7039358723,8665072787,www.finneycorp.com,sales@finneycorp.com,,,,,1984,N,I,$2Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1856,No,5082,,1820484,2020ALZZ,ZZWD,2007,9, ,AABB,,,
"TOOL-SMITH CO., INC.",,927 Lakeside Dr.,Mobile,AL,36693,2516610404,10,Distributor of tools & winches,Phil Duke,M,,Br. Mgr.,Janet Walker,F,Q,Sales Rep.,2516618970,8003096001,www.toolsmith.ws,info@toolsmith.ws,,,,,1986,N,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tool-Smith Co., Inc.",Birmingham,AL,2053232576,TO0779,No,5084,,1820487,2020ALZZ,ZZWD,2007,5, ,AABB,,1300 4th Ave. S.,35233
"MCCAIN UNIFORM CO., INC.",,2130 5th Ave. N.,Birmingham,AL,35203,2053233417,12,"Distributor of police, fire department, postal service & industrial uniforms",Belinda Brewer,F,Q,GM,,,,,2053244651,8008103417,www.mccainuniforms.com,info@mccainuniforms.com,,,,,1926,N,I,,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN0030,No,5136,5137,1820489,2020ALZZ,ZZWD,2007,5, ,AABB,,,
CITY PAPER COMPANY,,3700 1st Ave. N.,Birmingham,AL,35222,2053282626,30,"Wholesaler of paper, gift wrap & boxes","Paul Friedman, Jr.",M,,"Pres., CEO",David Cross,M,Q,GM,2053240085,8006219989,www.citypapercompany.com,sales@citypapercompany.com,P.O. Box 1968,Birmingham,AL,35201,1897,N,I,"$500,000-$1Mil",,N,Terry Russell,M,,Asst. Whse. Mgr.,Sandy Kennedy,F,,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA1220,No,5113,,1820494,2020ALZZ,ZZWD,2007,4, ,AABB,,,
WITTICHEN SUPPLY CO.,,1130 Lincoln Rd.,Montgomery,AL,36109,3342652980,15,"Distributor of air conditioning, heating & refrigeration parts, equipment & supplies",Mike Howard,M,Q,Br. Mgr.,,,,,3342659869,,www.wittichen-supply.com,mikeh@wittichen-supply.com,,,,,1914,R,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wittichen Supply Co.,Birmingham,AL,2052518500,HV0125,No,5075,5078,1820496,2020ALZZ,ZZWD,2007,5, ,AABB,,2912 3rd Ave. N.,35203
"APPLIED INDUSTRIAL TECHNOLOGIES, INC.",,980 Plantation Way,Montgomery,AL,36117,3343957576,10,Distributor of industrial ball & roller bearings,Jerry Blackmon,M,,Acct. Mgr.,Myra Rose,F,,Plt. Mgr.,3343954265,,www.applied.com,techsupport@applied.com,,,,,2000,L,C,"$500,000-$1Mil",,N,Randy Broussard,M,Q,Cust. Serv. Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Applied Industrial Technologies, Inc.",Cleveland,OH,2164264000,BE0040,No,5085,,1820497,2020ALZZ,ZZWD,2007,5, ,AABB,,1 Applied Plz.,44115
BESSEMER FASTENERS & SUPPLY,,1061 Industrial Blvd.,Bessemer,AL,35022,2054268000,10,Distributor of nuts & bolts,Ken Bishop,M,Q,Owner,,,,,2054268071,,,,P.O. Box 1345,Bessemer,AL,35021,1981,N,1,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NU0140,No,5072,,1820504,2020ALZZ,ZZWD,2007,5, ,AABB,,,
FASTENAL CO.,,1310 W. Highland Ave.,Selma,AL,36701,3348727552,4,"Wholesaler of fasteners, safety equipment, tools & abrasives",Brandon Mead,M,Q,GM,,,,,3348727553,,www.fastenal.com,info@fastenal.com,,,,,1967,L,C,"$500,000-$1Mil",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fastenal Co.,Winona,MN,5074545374,FA0490,No,5072,5084,1820507,2020ALZZ,ZZWD,2007,9, ,AABB,,2001 Theurer Blvd.,55987
FASTENING SOLUTIONS,,3504 Halls Mill Rd.,Mobile,AL,36693,2516619468,8,"Distributor of nails, staples, tools & related building materials",Charles Pettus,M,Q,Br. Mgr.,,,,,2516617044,,www.fasteningsolutions.biz,info@fasteningsolutions.biz,,,,,1956,N,I,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fastening Solutions, Inc.",Montgomery,AL,3342848300,FA0360,No,5072,,1820509,2020ALZZ,ZZWD,2007,8, ,AABB,,3075 Selma Hwy.,36108
"FREE HEAT, INC.",,"8238 AL Highway 40 E., P.O. Box 458",Henagar,AL,35978,2566574146,4,Distributor of heaters,Tom Silver,M,Q,Pres.,,,,,2566575196,8008624328,,,,,,,2000,R,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HE0314,No,5084,,1820513,2020ALZZ,ZZWD,2007,7,V,AABB,,,
B & B PUMP REPAIR & SPRINKLER,,1192 Sowell Rd.,Dothan,AL,36301,3347932686,2,Distributor of water well pumps,Pam Bond,F,Q,Ptnr.,David Bond,M,,Ptnr.,3347932686,,,,,,,,1995,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PU0433,No,5074,,1820530,2020ALZZ,ZZWD,2007,7, ,AABB,,,
