compname,akadba,physaddr,physcity,physstate,physzip,vnumber,loccount,products,exec1,gender1,officermail1,title1,exec2,gender2,officermail2,title2,fnumber,nnumber,web,email,mailaddr,mailcity,mailstate,mailzip,yearestab,distribtyp,ownertype,sales,squarefeet,imports,exec3,gender3,gender3_d,title3,exec4,gender4,gender4_d,title4,exec5,gender5,officermail5,title5,exec6,gender6,officermail6,title6,exec7,gender7,officermail7,title7,exec8,gender8,officermail8,title8,exec9,gender9,officermail9,title9,exec10,gender10,officermail10,title10,parentname,parentcity,parentstat,onumber,header,advertiser,primarysic,sic2,companyid,datasource,bookid,newinyear,priority,addresserror,dpvfootnote,altphone,paddress,pzip5
"BOULEVARD TIRE CENTER, INC.",,4201 S. State Road 7,Fort Lauderdale,FL,33314,9547927799,36,"Distributor of standard, industrial & commercial tires for trucks, cars, SUVs, farm & industrial equipment & off-road earthmover vehicles",David Shamblin,M,Q,Manager,,,,,9545812782,,www.boulevardtire.com,info@boulevardtire.com,,,,,1968,L,S,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boulevard Retread Center Inc.,DeLand,FL,3867346447,TI0396,No,5014,,1167785,2020FLZZ,ZZWD,1988,4, ,AABB,,816 S. Woodland Blvd.,32720
"LAKE CITY INDUSTRIES, INC.",,250 N.W. Railroad St.,Lake City,FL,32055,3867523511,23,"Distributor of windows, doors, building materials, shingles, brick & lumber",Robert Eadie,M,,Pres.,Renny Eadie,M,,V-P.,3867584735,8007563511,lcindustries.net,info@lcindustries.net,,,,,1945,L,I,$1Mil-$5Mil,,N,Kevin Jackson,M,,"Secy-Treas., GM",Brenda Meads,F,Q,Hum. Res. & Off. Mgr.,David Lee,M,,Dept. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,BU0220,No,5039,,1167850,2020FLZZ,ZZWD,1988,5, ,AABB,,,
"CABINETS UNLIMITED, INC.",,"8700 Cortez Rd. W., Ste. D",Bradenton,FL,34210,9417928656,10,Distributor of wooden & laminated cabinets,Marcus L. Hyde,M,Q,Pres.,,,,,9417924888,,www.cabinets-unlimited.com,info@cabinets-unlimited.com,,,,,1969,L,I,"$500,000-$1Mil","12,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0060,No,5031,,1168893,2020FLZZ,ZZWD,1985,5,S,AACC,,,
"MARLIN MFG. CO., INC.",,7100 Old Cheney Hwy.,Orlando,FL,32807,4072731650,40,"Distributor of hard-to-find plumbing items, repairs & products for industrial, commercial & residential applications",Jeff Orendorf,M,,"Ex. V-P., Opers. & Pur.",Tracy Pigman,F,Q,Ex. V-P.,8003275689,,marlinplumbingsupplies.com,,P.O. Box 149126,Orlando,FL,32814,1965,R,I,$1Mil-$5Mil,"25,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL1861,No,5074,,1169133,2020FLZZ,ZZWD,1988,4,V,AABB,,,
"MOORING PRODUCTS INTERNATIONAL, INC.",,"1032 N. U.S. Highway 1, Ste. 3",Ormond Beach,FL,32174,3866769447,2,"Distributor of mooring products, including mooring & boat mounted whips, flip up ladders, lifts, davits, PVC dock & boat fenders & accessories",Gordon Swire,M,Q,"Pres., Fin., Opers. & Pur. Mgr.",Anne Swire,F,,Corp. Secy.,3866762666,8002779447,www.mooringproducts.com,sales@mooringproducts.com,,,,,1956,I,I,"under $500,000","3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BO0069,No,5091,,1169171,2020FLZZ,ZZWD,1985,8, ,AABB,,,
MIAMI DECOR MOULDING,,7351 N.W. 61st St.,Miami,FL,33166,3058853550,12,"Stock distributor of picture frame mouldings & related supplies for the picture frame industry, including boards, glass & foams",Gabriel Franco,M,,Owner,Sandra Franco,F,,V-P.,3058846465,8002352197,www.miamidecormoulding.com,info@miamidecormoulding.com,,,,,1979,I,I,-,"10,000",Y,Pidad Aristizabel,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO0967,No,5031,5199,1169194,2020FLZZ,ZZWD,1985,5, ,AABB,,,
OMEGA GARAGE DOOR,,7751 Industrial Rd.,Melbourne,FL,32904,3217241593,10,"Distributor of residential & commercial garage doors, gates, screens & openers",Duane Wright,M,Q,Pres.,Darrell Wright,M,,V-P.,3217232008,,www.omegadoorsflorida.com,info@omegadoorsflorida.com,,,,,1968,L,S,$1.5Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DO0184,No,5031,5072,1169693,2020FLZZ,ZZWD,1988,5, ,AABB,,,
POLY SYSTEMS CO.,Peter T. Amann,"3555 Fiscal Ct., Ste. 5",Riviera Beach,FL,33404,5618482770,4,"Distributor of plastic packaging supplies, including can liners, compactor, ziplock & nylon vacuum bags, stretch & bubble wraps, cable & twist ties, tapes, corrugated boxes & sheets, heat sealers & plastic & paper shoppers",Peter T. Amann,M,Q,"Owner, Pur., Sales & Mktg. Mgr.",Patricia Amann,F,,"Cont., Fin. & MIS Mgr.",5618426286,,www.packagingzone.com,peteramann@bellsouth.net,,,,,1972,N,1,"$800,000 ","6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PL0660,No,5113,,1170019,2020FLZZ,ZZWD,1985,9,,,,,
"COMPOSITES ONE, LLC",,4775 Gateland Dr.,Lakeland,FL,33811,8636861153,30,Distributor of composite materials,Mike Lytle,M,Q,Center Mgr.,Julie Knight,F,,Pur. Agt.,8636832679,8003440656,www.compositesone.com,info@compositesone.com,,,,,1974,R,L,$26Mil-$50Mil,"40,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Composites One, LLC",Arlington Heights,IL,8474370200,CO1240,No,5162,,1170106,2020FLZZ,ZZWD,1985,4, ,AABB,,"85 W. Algonquin Rd., Ste. 600",60005
"PRADERE MFG. CO., INC.",Pradere Office Products,7655 W. 20th Ave.,Hialeah,FL,33014,3058230190,10,Distributor of office furniture,Jose Pradere,M,,Pres.,Jennifer Pradere,F,Q,CFO,3058230192,8666633423,www.pradereoffice.com,info@pradereoffice.com,,,,,1971,R,I,$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OF0040,No,5021,,1170618,2020FLZZ,ZZWD,1985,5, ,AABB,,,
"MASTER HALCO, INC.",,9800 Reeves Rd.,Tampa,FL,33619,8136263191,13,Distributor of chain-link fencing,Billy Everidge,M,,Br. Mgr.,Jennifer Phillips,F,Q,"Sales Rep., Inside",8136200932,8006699473,www.masterhalco.com,info@mhfence.com,,,,,1947,R,C,-,"200,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Master Halco, Inc.",Dallas,TX,9727147300,FE0230,No,5039,,1170912,2020FLZZ,ZZWD,1985,5, ,AABB,,"3010 Lyndon B. Johnson Fwy., Ste. 800",75234
"QUIKRETE COS., INC., THE",,11640 Camden Rd.,Jacksonville,FL,32218,9047578606,40,Distributor of bagged ready-mixed concrete to major home improvement centers & hardware stores,Jon Ihlendorf,M,Q,Plt. Mgr.,James Funston,M,,Prodn. Mgr.,9047577755,8008257334,www.quikrete.com,info@quikrete.com,,,,,1998,R,I,$1Mil-$2.5Mil,,N,Patty Reed,F,,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"QUIKRETE Cos., LLC, The",Atlanta,GA,4046349100,CO1360,No,5032,,1171184,2020FLZZ,ZZWD,1985,4, ,AABB,,"5 Concourse Pkwy., Ste. 1900",30328
KNAPHEIDE TRUCK EQUIPMENT,,2900 N.W. 73rd St.,Miami,FL,33147,3056919280,20,"Distributor of commercial work truck equipment, including truck bodies, lift gates, van interiors, cranes & service body repair parts",Alex Sanchez,M,,Site Mgr.,Ivan Rodriguez,M,Q,Opers. Mgr.,3056938267,,www.knapheide.com,knapheide@knapheide.com,,,,,2007,I,I,$1Mil-$5Mil,"18,000",N,Jose Sanchez,M,,Sales Rep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Knapheide Manufacturing Company, The",Quincy,IL,2172227131,TR0875,No,5012,5013,1171329,2020FLZZ,ZZWD,1985,5, ,AABB,,"1848 Westphalia Strasse, P.O. Box 7140",62305
"SCOTT NOTIONS, INC.",,545 N.W. 26th St.,Miami,FL,33127,3055763328,11,"Distributor of zippers & sewing notions & equipment for the apparel, luggage, sporting goods, government, safety & automobile markets, including threads, elastics, hangers, industrial sewing machines, needles & parts & cutting room supplies",Ben Horenstein,M,,Ptnr. & Treas.,Scott Srebnick,M,,Ptnr.,3055763329,,s439397413.initial-website.com,ben@scottnotions.com,,,,,1967,R,S,$2.6Mil-$5Mil,"15,000",Y,Maria Srebnick,F,Q,Co-Pres.,Rene Gutierrez,F,,Cont.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZI0070,No,5131,5084,1171847,2020FLZZ,ZZWD,1988,5,,,,,
"SECURITY SCREENS, INC.",,"1601 S.W. 1st Way, Ste. D-3",Deerfield Beach,FL,33441,9542520777,1,Distributor of alarm screen components,"Richard A. Zahn, Jr.",M,Q,"Pres., Opers. Mgr.",,,,,9542524777,,www.alarmscreen.com,securityscreens1601@gmail.com,,,,,1978,I,I,"$500,000 ",800,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SE0275,No,5063,,1171971,2020FLZZ,ZZWD,1985,9,S,AACC,,,
"STARS MILLWORKS, M. E.",,11331 Distribution Ave. E.,Jacksonville,FL,32256,9048804863,5,Distributor of wooden stairs & millwork,Mark E. Stars,M,Q,Owner,,,,,9048809015,,www.starsmillworks.com,,,,,,1984,L,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST0215,No,5031,,1172289,2020FLZZ,ZZWD,1985,9, ,AABB,,,
"SHELL FACTORY, LLC, THE",,2787 N. Tamiami Trl.,North Fort Myers,FL,33903,2399952141,80,"Distributor of common & rare seashells, sponges, coral, fossil, sea life specimens & seashell related home & bathroom products",Tom Cronin,M,Q,Owner & CEO,Pam Cronin,F,,Mktg. Mgr.,2396562010,8002825805,www.shellfactory.com,contactus@shellfactory.com,,,,,1937,N,L,$1Mil-$5Mil,,N,Ann Sheridan,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SH0370,No,5099,5199,1172370,2020FLZZ,ZZWD,1985,3, ,AABB,,,
"SOLAR VENETIAN BLINDS, INC.",,3639 N.W. 47th St.,Miami,FL,33142,3056344553,4,"Distributor of solar venetian blinds, wooden shutters & drapery hardware",Ken Gordon,M,Q,Pres.,Sherry Mason,F,,MIS Mgr.,3056344554,,,solarvenetian@aol.com,,,,,1947,N,I,$1Mil-$5Mil,"6,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VE0100,No,5023,5031,1172430,2020FLZZ,ZZWD,1985,9, ,AABB,,,
SMITH PACKAGING & EQUIPMENT,,2931 Mercury Rd.,Jacksonville,FL,32207,9047314193,5,Distributor of packaging machinery,Larry Smith,M,,Co-Pres.,Rick Smith,M,,Co-Pres.,9047319889,8008744990,,smithpackaging@aol.com,,,,,1968,N,I,$2.6Mil-$5Mil,,N,Sara Smith,F,Q,Off. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0180,No,5084,,1172708,2020FLZZ,ZZWD,1986,7, ,AABB,,,
"S & R FASTENER CO., INC.",,"30241 Commerce Dr., P.O. Box 849",San Antonio,FL,33576,3525880768,25,"Wholesaler of automotive fasteners & automotive aftermarket materials for automotive body, glass, trim, restoration & maintenance shops & new car dealers",Steven Busch,M,,Pres.,Paul Shaver,M,Q,Cont. & Hum. Res. Mgr.,8662993563,8777732276,www.srfast.com,info@srfast.com,,,,,1968,N,I,$1Mil-$5Mil,"15,000",N,Rick Roger,M,,"Sales Mgr., Natl.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FA0375,No,5085,5072,1172862,2020FLZZ,ZZWD,1985,4, ,AABB,,,
NATIONAL ACCOUNTS TIME & LABOR MANAGEMENT,,"10407 Centurion Pkwy. N., Ste. 400",Jacksonville,FL,32256,9044707000,250,Distributor of computerized time & attendance systems,Jim Whitsell,M,Q,"Cont., Regional",Rick Gregory,M,,Pur. Agt.,9044707121,8772372487,www.adp.com,info@adp.com,,,,,1949,N,C,$1Mil-$5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Automatic Data Processing, Inc.",Roseland,NJ,9739745000,TI0129,No,5044,5063,1173179,2020FLZZ,ZZWD,1988,1, ,AABB,9044707002,1 ADP Blvd.,7068
"THOMAS LUMBER CO., INC.",,231 W. Gore St.,Orlando,FL,32806,4078411250,20,Distributor of millwork & doors,Deanna Jenkins,F,Q,Pres.,,,,,4076481603,,www.thomaslumber.com,dejenkins@thomaslumber.com,P.O. Box 993,Orlando,FL,32802,1925,L,S,-,"95,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MI0160,No,5031,,1173374,2020FLZZ,ZZWD,1985,5, ,AABB,,,
"TRUCKS & PARTS OF TAMPA, INC.",,1015 S. 50th St.,Tampa,FL,33619,8132476637,30,"Distributor of new, used & fully reconditioned refuse/garage trucks & spare/replacement parts",Bruce Goldenberg,M,Q,CAO,,,,,8132474465,8004888889,www.trucks.com,trucks@trucks.com,,,,,1979,N,I,-,"40,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR1019,No,5012,5013,1173565,2020FLZZ,ZZWD,1985,4, ,AABB,,,
"TREATED TIMBER PRODUCTS CO., INC.",,"8810 Ely Blvd., Ellyson Industrial Pk.",Pensacola,FL,32514,8504783554,4,"Wholesaler of pressure-treated timber, lumber & poles",Lewis M. Welborn,M,Q,Pres.,Nina Welborn,F,,"V-P., Sales",8504787131,,,,,,,,1981,L,I,"$600,000 ","5,600",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0350,No,5031,,1173614,2020FLZZ,ZZWD,1988,9, ,AABB,,,
NETMRO,,1441 N.W. 89th Ct.,Miami,FL,33172,3057176577,20,"Distributor of aerospace consumables products, including oil, grease, adhesives, sealants, coatings & chemicals",John Kruse,M,Q,GM,,,,,3057176578,,www.aeropia.com,info@aeropia.com,,,,,1963,I,I,$7Mil,"12,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AE0200,No,5088,,1173775,2020FLZZ,ZZWD,1985,5, ,AABB,,,
"KEYSTONE AUTOMOTIVE INDUSTRIES, INC.",,9862 Currie Davis Dr.,Tampa,FL,33619,7275313577,50,"Distributor of automotive aftermarket products & replacement parts for auto enthusiasts, automotive body collision/repair shops & installers",Mike Harvey,M,,GM,Carol Pitt,F,,Off. Mgr.,7275388782,8002820181,www.keystoneautomotive.com,customercare@key-stone.com,,,,,1966,L,C,-,,Y,Josh Westlake,M,,Inside Sales Supv.,Suzie Watson,F,Q,"Sales Coord., Inside",Sherry Smith,F,,"Sales Coord., Inside",,,,,,,,,,,,,,,,,,,,,"Keystone Automotive Industries, Inc.",Antioch,TN,6157815200,AU0381,No,5013,,1173787,2020FLZZ,ZZWD,1988,3, ,AABB,,5846 Crossings Blvd.,37013
"VITSUR INDUSTRIES, INC.",Motivated Design,130 Evernia St.,Jupiter,FL,33458,5617441290,10,Wholesaler of plasma TV accessories,John Vitsur,M,Q,Pres.,"John Vitsur, Jr.",M,,GM,5617447460,,www.motivateddesign.com,info@motivateddesign.com,,,,,1982,I,S,$1Mil-$2Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TE0158,No,5064,5065,1174011,2020FLZZ,ZZWD,1988,5, ,AABB,,,
WHITE CEMENT SPECIALTIES,,202 Seaboard Ave.,Venice,FL,34285,9414882172,3,"Wholesaler of cement bricks, patio blocks, tables & benches",Brian Milford,M,Q,Sales & Mktg. Mgr.,,,,,9414861504,,www.whitecementspecialties.com,,,,,,1972,R,S,$1Mil,"75,000",Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CE0070,No,5032,,1174294,2020FLZZ,ZZWD,1985,9, ,AABB,,,
ROTH INTERNATIONAL LTD.,,20229 N.E. 16th Pl.,Miami,FL,33179,3056548217,3,Distributor of dental cements & irrigants,Richard Bryan,M,,"Pres., Fin. & Plt. Mgr.",Sal Davis,M,Q,Coordinator,3127337398,8004450572,www.rothendo.com,richard@rothendo.com,,,,,1952,I,S,"$500,000-$1Mil","3,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE0380,No,5047,,1247474,2020FLZZ,ZZWD,2018,8, ,AABB,,,
"MMD COMPUTER CENTER, INC.",,595 S. 14th St.,Leesburg,FL,34748,3523150485,15,"Distributor of computers, networking equipment & security systems for residential & commercial clients, including installation",Michael Ramesar,M,Q,"Pres., Off. Mgr.",Pam Ramesar,F,,Sales Mgr.,3523150497,,www.mmdcomputers.com,mmdtec@aol.com,,,,,1997,N,I,$1Mil-$2.5Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO1308,No,5045,5063,1288832,2020FLZZ,ZZWD,2003,5, ,AABB,,,
"STRYBUC REPLACEMENT HARDWARE, LLC",Strybuc Industries,500 W. 84th St.,Hialeah,FL,33014,3055585051,18,Distributor of window & door parts,Carmen Bendeck,F,,Regional GM,Alex Gonzalez,M,Q,"Sales Mgr., Reg.",3055575239,8003829541,www.strybuc.com,cservice@strybuc.com,,,,,1982,I,I,$6Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pierangeli Group, Inc.",Sharon Hill,PA,8003520800,WI0066,No,5031,,1289120,2020FLZZ,ZZWD,2004,5, ,AABB,,"2006 Elmwood Ave., Ste. 102-C, P.O. Box 1067",19079
ROMAC LUMBER & SUPPLY,,2411 W. Old U.S. Highway 441,Mount Dora,FL,32757,3523834111,8,Distributor of lumber,Don Magruder,M,,GM,John Knop,M,,Store Mgr.,3523833705,,www.romaclumbersupply.com,,,,,,1945,L,I,"$500,000-$1Mil",,N,Paul Harvey,M,Q,Asst. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LU0355,No,5031,,1289254,2020FLZZ,ZZWD,2004,8, ,AABB,,,
KIMMI KAKES,,1495 Red Oak Ln.,Port Charlotte,FL,33948,9413916000,2,Distributor of flavored pound cakes,Sandra Hall,F,,Owner,Robert Hall,M,Q,GM,,,www.kimmikake.com,kimmikake@aol.com,,,,,2001,L,1,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CA0552,No,5149,,1289328,2020FLZZ,ZZWD,2004,8, ,AABB,,,
"RUNNING BEAR, INC.",Emerald Forest,421 W. Minnesota Ave.,Orange City,FL,32763,3867742735,3,Wholesaler of handcrafted jewelry,Audrey Quetier,F,Q,Owner & Pres.,,,,,3867744130,,www.emforest.com,emforest@totcon.com,,,,,1989,I,I,"under $500,000",,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JE0080,No,5094,,1289557,2020FLZZ,ZZWD,2004,8, ,AABB,,,
"AVIATION POWER & MARINE, INC.",,3030 S.W. 13th Pl.,Boynton Beach,FL,33426,5617326000,31,Distributor of gas turbine engine parts,James F. Walsh,M,Q,Pres.,Jim Kusterman,M,,IT Mgr.,5617326562,,www.apm4parts.com,sales@apm4parts.com,,,,,1998,I,I,$1Mil-$2.5Mil,,N,Sheila Hebert,F,,Hum. Res. Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EN0095,No,5084,,1289718,2020FLZZ,ZZWD,2004,4,S,AAN1,,,
"INDIAN RIVER OXYGEN, INC.",,650 Angle Rd.,Fort Pierce,FL,34947,7724617745,6,"Distributor of industrial & medical gases & medical, industrial & welding supplies",Troy Lamm,M,,Pres.,Sarah Lamm,F,Q,V-P.,,,www.gotgases.com,indianriver@gotgases.com,,,,,1979,L,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA0385,No,5169,5085,1289918,2020FLZZ,ZZWD,2004,8, ,AABB,,,
"ONION ENTERPRISES, LLC",,"1370 Mariposa Cir., Apt. 104",Naples,FL,34105,2395667007,4,"Distributor of water, soil & vapor treatment systems for industrial & remedial processes, including carbon services, vapor extraction & thermal oxidizers",Deborah Zvibleman,F,,Pres.,Barry Zvibleman,M,Q,V-P.,,8775667007,www.onionenterprises.com,bzvibleman@onionenterprises.com,,,,,1996,N,L,$1Mil-$2Mil,"20,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WA0700,No,5084,,1290290,2020FLZZ,ZZWD,2004,8,,,,,
"ABC SIGN PRODUCTS, INC.",,2770 Dillard Rd.,Eustis,FL,32726,8002489889,3,Wholesaler of electric outdoor signs & extruded aluminum sign frame systems,Tyler Brooks,M,Q,Salesperson,,,,,3525897129,,www.abcsignproducts.com,abcsigns@abcsignproducts.com,,,,,1972,N,I,"under $800,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ABC Sign Products, Inc.",Fort Collins,CO,9705302015,SI0280,No,5046,5199,1290316,2020FLZZ,ZZWD,2004,8,,,,2028 S.E. Frontage Rd.,80525
SOUTH AMERICAN PARTS CORP.,,"5301 N.W. 74th Ave., Ste. 200",Miami,FL,33166,3055942844,35,Wholesaler of heavy-duty aftermarket truck & automotive parts,Hugo Ochoa,M,Q,Pres.,,,,,3055992351,,www.sapcorp.net,info@sapcorp.net,,,,,1985,I,I,$1Mil-$2.5Mil,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TR0910,No,5013,,1290426,2020FLZZ,ZZWD,2004,4,S,AACC,,,
PRESTIGE COSMETICS CORP.,,"5001 N.W. 13th Ave., Ste. K",Pompano Beach,FL,33064,9544809202,100,Distributor of cosmetics & beauty aids,Ivonne Ruggles,F,Q,"Pres., CEO",,,,,9544809220,8007227488,www.prestigecosmetics.com,hello@prestigecosmetics.com,,,,,1985,N,1,$20Mil-$35Mil,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CO3550,No,5122,,1299521,2020FLZZ,ZZWD,2004,1,V,AABB,,,
"OCEAN MACHINERY, INC.",,6720 N.W. 15th Way,Fort Lauderdale,FL,33309,9549563131,10,Distributor of new & used steel fabricating machinery,Hunter Fry,M,Q,Pres.,Danny Steyn,M,,V-P.,9549563199,8002863624,www.oceanmachinery.com,sales@oceanmachinery.com,,,,,1992,I,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ST1250,No,5084,,1682091,2020FLZZ,ZZWD,2005,5, ,AABB,,,
TRANSPORT AC,,5770 Enterprise Pkwy.,Fort Myers,FL,33905,2396938211,3,Distributor of truck air conditioning parts,Jake Baker,M,Q,Pres.,,,,,2396938311,,www.truckgen.com,,,,,,2008,L,I,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AI0120,No,5075,5085,1690705,2020FLZZ,ZZWD,2005,8, ,AABB,,,
"SYNERGY LIGHTING, INC.",Synergy Electric & Lighting,6015 28th St. E.,Bradenton,FL,34203,9417564844,25,Wholesaler of light bulbs,Matt Gregg,M,Q,Pres.,Rhonda Kaller,F,,Off. Mgr.,9417564866,,www.synergylightingusa.com,matt@synergylightingusa.com,,,,,2010,N,I,$1Mil-$2.5Mil,,N,Christina McCarte,F,,Receivables Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LI0078,No,5063,,1691928,2020FLZZ,ZZWD,2005,4,S,AAN1,,,
"GOODMARK INDUSTRIES, INC.",,8820 N. Maislin Dr.,Tampa,FL,33637,7703398557,15,Wholesaler of sheet metal & automotive parts,Tony Pascale,M,,GM,Greg Chesna,M,Q,"Sales Rep., Inside",7703397562,,www.goodmarkindustries.com,,,,,,1990,N,C,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LKQ Corporation,Chicago,IL,3126211950,AU0460,No,5013,5051,1696975,2020FLZZ,ZZWD,2006,5, ,AABB,,"500 W. Madison St., Ste. 2800",60661
"POWER & PUMPS, INC.",,803 N. Myrtle Ave.,Jacksonville,FL,32204,9043565881,25,"Multi-line distributor of industrial & automation equipment, including pumps, variable frequency drives, electric motors & mechanical power transmission & related products",David Williams,M,,Pres.,Dan McCaskill,M,Q,"V-P., CFO",9043568717,8002265050,www.powerandpumps.com,sales@powerandpumps.com,,,,,1977,R,I,$10Mil-$15Mil,"22,000",N,Tony Comer,M,,Sales Mgr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MO0634,No,5084,5063,1697150,2020FLZZ,ZZWD,2006,4, ,AABB,,,
"BEARINGS & DRIVES, INC.",B & D,"92 Dalm River Rd., Unit 303-B",Tampa,FL,33619,8136214848,3,"Wholesaler of drives, power transmissions & bearings",Omar Colon,M,Q,Supervisor,,,,,8136218797,,www.bdindustrial.com,corporate@bdindustrial.com,,,,,1998,I,I,$1Mil-$2.5Mil,"6,000",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"B & D Industrial, Inc.",Macon,GA,4787467623,BE0020,No,5085,,1697173,2020FLZZ,ZZWD,2006,9,R,A1,,607 Lower Poplar St.,31201
THE SYSTEMS DEPOT,,"2071 Emerson St., Ste. 12",Jacksonville,FL,32207,9043965600,3,"Distributor of burglar, fire & CCTV systems, access control & related low-voltage products",Fred Clayman,M,Q,Br. Mgr.,,,,,9043962868,8777973376,www.sdepot.com,sales@sdepot.com,,,,,1991,N,I,"under $500,000",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Systems Depot, Inc.",Hickory,NC,8284854800,EL1230,No,5063,,1697976,2020FLZZ,ZZWD,2005,8, ,AABB,,1510 Tate Blvd. S.E.,28602
THE SYSTEMS DEPOT,,1340 Gene St.,Winter Park,FL,32789,3214605260,7,"Distributor of burglar, fire & CCTV systems, access control & related low-voltage products",Paul Robertell,M,,Br. Mgr.,Michael Lingle,M,Q,Mktg. Mgr.,3214605270,8777973376,www.sdepot.com,sales@sdepot.com,,,,,1991,N,I,"$500,000-$1Mil",,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Systems Depot, Inc.",Hickory,NC,8284854800,EL1230,No,5063,,1697978,2020FLZZ,ZZWD,2005,9, ,AABB,,1510 Tate Blvd. S.E.,28602
"REPLACEMENT CRANE PARTS, INC.",,14630 Palm Beach Blvd.,Fort Myers,FL,33905,8642993000,3,Wholesaler of material handling equipment,Donna Rastall,F,Q,Pres.,,,,,8642993021,,www.replacementpartsinc.com,info@replacementpartsinc.com,,,,,1986,N,1,"under $500,000","1,800",N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA2480,No,5084,,1706855,2020FLZZ,ZZWD,2010,8,S,AAN1,,,
"YOUNG PACKAGING SUPPLIES, INC.",,2539 Chateau Ct.,Pensacola,FL,32526,8509444943,5,Distributor of packaging supplies & packing for the seafood industry,Scott A. Young,M,Q,"Pres., Opers. Mgr.",,,,,8509445613,,,sayoungpkg@cox.net,,,,,1985,N,S,-,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PA0313,No,5083,,1707779,2020FLZZ,ZZWD,2005,9, ,AABB,,,
